"","x"
"43891","Peniche"
"43892","Peniche"
"43893","Grands Causses Basin"
"43894","Peniche"
"43895","Peniche"
"43896","Peniche"
"43897","Peniche"
"43898","Peniche"
"43899","Grands Causses Basin"
"43900","Grands Causses Basin"
"43901","Grands Causses Basin"
"43902","Grands Causses Basin"
"43903","Peniche"
"43904","Peniche"
"43905","Peniche"
"43906","Peniche"
"43907","Peniche"
"43908","Peniche"
"43909","Peniche"
"43910","Peniche"
"43911","Peniche"
"43912","Peniche"
"43913","Peniche"
"43914","Peniche"
"43915","Peniche"
"43916","Peniche"
"43917","Peniche"
"43918","Peniche"
"43919","Peniche"
"43920","Peniche"
"43921","Peniche"
"43922","Peniche"
"43923","Peniche"
"43924","Peniche"
"43925","Peniche"
"43926","Iberian Range"
"43927","Asturias"
"43928","Western Balkan Mountains (south of the Moesian PF)"
"43929","Basque-Cantabrian Basin"
"43930","Peniche"
"43931","Peniche"
"43932","Peniche"
"43933","Peniche"
"43934","Peniche"
"43935","Peniche"
"43936","Lusitanian Basin"
"43937","Cleveland Basin (Yorkshire Coast)"
"43938","Peniche"
"43939","Peniche"
"43940","Peniche"
"43941","Peniche"
"43942","Peniche"
"43943","Peniche"
"43944","Peniche"
"43945","Peniche"
"43946","Peniche"
"43947","Peniche"
"43948","Peniche"
"43949","Peniche"
"43950","Peniche"
"43951","Peniche"
"43952","Peniche"
"43953","Peniche"
"43954","Peniche"
"43955","Peniche"
"43956","Peniche"
"43957","Peniche"
"43958","Peniche"
"43959","Peniche"
"43960","Peniche"
"43961","Western Balkan Mountains (south of the Moesian PF)"
"43962","Lower Saxony Basin"
"43963","Peniche"
"43964","Peniche"
"43965","Peniche"
"43966","Peniche"
"43967","Asturias"
"43968","Cleveland Basin (Yorkshire Coast)"
"43969","Suan 1"
"43970","Peniche"
"43971","Peniche"
"43972","Lower Saxony Basin"
"43973","Cleveland Basin (Yorkshire Coast)"
"43974","Lusitanian Basin"
"43975","Lower Saxony Basin"
"43976","Lower Saxony Basin"
"43977","Peniche"
"43978","Grands Causses Basin"
"43979","Peniche"
"43980","Bailey 2"
"43981","Bailey 2"
"43982","Lower Saxony Basin"
"43983","Peniche"
"43984","Asturias"
"43985","Basque-Cantabrian Basin"
"43986","Paris Basin (Northern side)"
"43987","Paris Basin (Northern side)"
"43988","Paris Basin (Northern side)"
"43989","Suan 1"
"43990","Lower Saxony Basin"
"43991","Bailey 2"
"43992","Peniche"
"43993","Basque-Cantabrian Basin"
"43994","Peniche"
"43995","Peniche"
"43996","Cleveland Basin (Yorkshire Coast)"
"43997","Western Balkan Mountains (south of the Moesian PF)"
"43998","Peniche"
"43999","Peniche"
"44000","Peniche"
"44001","Peniche"
"44002","Suan 1"
"44003","Asturias"
"44004","Bailey 1"
"44005","Basque-Cantabrian Basin"
"44006","Lusitanian Basin"
"44007","Peniche"
"44008","Western Balkan Mountains (south of the Moesian PF)"
"44009","Basque-Cantabrian Basin"
"44010","Bailey 2"
"44011","Asturias"
"44012","Suan 1"
"44013","Peniche"
"44014","Bailey 1"
"44015","Peniche"
"44016","Peniche"
"44017","Basque-Cantabrian Basin"
"44018","Basque-Cantabrian Basin"
"44019","Asturias"
"44020","Basque-Cantabrian Basin"
"44021","Basque-Cantabrian Basin"
"44022","Peniche"
"44023","Peniche"
"44024","Peniche"
"44025","Peniche"
"44026","Lusitanian Basin"
"44027","Western Balkan Mountains (south of the Moesian PF)"
"44028","Basque-Cantabrian Basin"
"44029","Peniche"
"44030","Peniche"
"44031","Asturias"
"44032","Bailey 2"
"44033","Peniche"
"44034","Western Balkan Mountains (south of the Moesian PF)"
"44035","Basque-Cantabrian Basin"
"44036","Lower Saxony Basin"
"44037","Peniche"
"44038","Lusitanian Basin"
"44039","Peniche"
"44040","Western Balkan Mountains (south of the Moesian PF)"
"44041","Peniche"
"44042","Bailey 1"
"44043","Asturias"
"44044","Peniche"
"44045","Basque-Cantabrian Basin"
"44046","Basque-Cantabrian Basin"
"44047","Cleveland Basin (Yorkshire Coast)"
"44048","Cleveland Basin (Yorkshire Coast)"
"44049","Lusitanian Basin"
"44050","Peniche"
"44051","Asturias"
"44052","Peniche"
"44053","Basque-Cantabrian Basin"
"44054","Peniche"
"44055","Cleveland Basin (Yorkshire Coast)"
"44056","Peniche"
"44057","Basque-Cantabrian Basin"
"44058","Asturias"
"44059","Peniche"
"44060","Bailey 1"
"44061","Peniche"
"44062","Peniche"
"44063","Asturias"
"44064","Lusitanian Basin"
"44065","Western Balkan Mountains (south of the Moesian PF)"
"44066","Peniche"
"44067","Basque-Cantabrian Basin"
"44068","Cleveland Basin (Yorkshire Coast)"
"44069","Western Balkan Mountains (south of the Moesian PF)"
"44070","Basque-Cantabrian Basin"
"44071","Asturias"
"44072","Cleveland Basin (Yorkshire Coast)"
"44073","Basque-Cantabrian Basin"
"44074","Lusitanian Basin"
"44075","Cleveland Basin (Yorkshire Coast)"
"44076","Bailey 1"
"44077","Bailey 2"
"44078","Cleveland Basin (Yorkshire Coast)"
"44079","Cleveland Basin (Yorkshire Coast)"
"44080","Basque-Cantabrian Basin"
"44081","Basque-Cantabrian Basin"
"44082","Basque-Cantabrian Basin"
"44083","Lower Saxony Basin"
"44084","Cleveland Basin (Yorkshire Coast)"
"44085","Basque-Cantabrian Basin"
"44086","Peniche"
"44087","Cleveland Basin (Yorkshire Coast)"
"44088","Cleveland Basin (Yorkshire Coast)"
"44089","Cleveland Basin (Yorkshire Coast)"
"44090","Vale Venteiro"
"44091","Vale Venteiro"
"44092","Vale Venteiro"
"44093","Cleveland Basin (Yorkshire Coast)"
"44094","Basque-Cantabrian Basin"
"44095","Basque-Cantabrian Basin"
"44096","Lusitanian Basin"
"44097","Basque-Cantabrian Basin"
"44098","Lower Saxony Basin"
"44099","Basque-Cantabrian Basin"
"44100","Basque-Cantabrian Basin"
"44101","Basque-Cantabrian Basin"
"44102","Basque-Cantabrian Basin"
"44103","Basque-Cantabrian Basin"
"44104","Cleveland Basin (Yorkshire Coast)"
"44105","Grands Causses Basin"
"44106","Cleveland Basin (Yorkshire Coast)"
"44107","Peniche"
"44108","Basque-Cantabrian Basin"
"44109","Cleveland Basin (Yorkshire Coast)"
"44110","Cleveland Basin (Yorkshire Coast)"
"44111","Peniche"
"44112","Grands Causses Basin"
"44113","Cleveland Basin (Yorkshire Coast)"
"44114","Cleveland Basin (Yorkshire Coast)"
"44115","Peniche"
"44116","Cleveland Basin (Yorkshire Coast)"
"44117","Peniche"
"44118","Grands Causses Basin"
"44119","Lusitanian Basin"
"44120","Cleveland Basin (Yorkshire Coast)"
"44121","Basque-Cantabrian Basin"
"44122","Basque-Cantabrian Basin"
"44123","Peniche"
"44124","Bolognola, Macerata Marche"
"44125","Peniche"
"44126","Grands Causses Basin"
"44127","Cleveland Basin (Yorkshire Coast)"
"44128","Lower Saxony Basin"
"44129","Peniche"
"44130","Cleveland Basin (Yorkshire Coast)"
"44131","Peniche"
"44132","Peniche"
"44133","Basque-Cantabrian Basin"
"44134","Lower Saxony Basin"
"44135","Peniche"
"44136","Peniche"
"44137","Peniche"
"44138","Grands Causses Basin"
"44139","Peniche"
"44140","Cleveland Basin (Yorkshire Coast)"
"44141","Peniche"
"44142","Bugbroolc Northamtons"
"44143","Lower Saxony Basin"
"44144","Peniche"
"44145","Peniche"
"44146","Peniche"
"44147","Lusitanian Basin"
"44148","Basque-Cantabrian Basin"
"44149","Grands Causses Basin"
"44150","Basque-Cantabrian Basin"
"44151","Basque-Cantabrian Basin"
"44152","Peniche"
"44153","Lusitanian Basin"
"44154","Lusitanian Basin"
"44155","Peniche"
"44156","Peniche"
"44157","Peniche"
"44158","Lusitanian Basin"
"44159","Peniche"
"44160","Grands Causses Basin"
"44161","Peniche"
"44162","Peniche"
"44163","Peniche"
"44164","Cleveland Basin (Yorkshire Coast)"
"44165","Peniche"
"44166","Lusitanian Basin"
"44167","Peniche"
"44168","Lusitanian Basin"
"44169","Peniche"
"44170","Peniche"
"44171","Peniche"
"44172","Peniche"
"44173","Peniche"
"44174","Basque-Cantabrian Basin"
"44175","Peniche"
"44176","Peniche"
"44177","Peniche"
"44178","Cleveland Basin (Yorkshire Coast)"
"44179","Cleveland Basin (Yorkshire Coast)"
"44180","Basque-Cantabrian Basin"
"44181","Basque-Cantabrian Basin"
"44182","Peniche"
"44183","Peniche"
"44184","Basque-Cantabrian Basin"
"44185","Basque-Cantabrian Basin"
"44186","Peniche"
"44187","Lusitanian Basin"
"44188","Peniche"
"44189","Peniche"
"44190","Peniche"
"44191","Peniche"
"44192","Cleveland Basin (Yorkshire Coast)"
"44193","Cleveland Basin (Yorkshire Coast)"
"44194","Peniche"
"44195","Peniche"
"44196","Peniche"
"44197","Peniche"
"44198","Peniche"
"44199","Cleveland Basin (Yorkshire Coast)"
"44200","Peniche"
"44201","Peniche"
"44202","Peniche"
"44203","Peniche"
"44204","Peniche"
"44205","Lusitanian Basin"
"44206","Basque-Cantabrian Basin"
"44207","Peniche"
"44208","Peniche"
"44209","Peniche"
"44210","Peniche"
"44211","Peniche"
"44212","Peniche"
"44213","Bailey 1"
"44214","Peniche"
"44215","Peniche"
"44216","Peniche"
"44217","Peniche"
"44218","Grands Causses Basin"
"44219","Peniche"
"44220","Peniche"
"44221","Basque-Cantabrian Basin"
"44222","Basque-Cantabrian Basin"
"44223","Peniche"
"44224","Basque-Cantabrian Basin"
"44225","Peniche"
"44226","Peniche"
"44227","Peniche"
"44228","Peniche"
"44229","Lusitanian Basin"
"44230","Peniche"
"44231","Grands Causses Basin"
"44232","Peniche"
"44233","Peniche"
"44234","Peniche"
"44235","Peniche"
"44236","Peniche"
"44237","Peniche"
"44238","Peniche"
"44239","Cleveland Basin (Yorkshire Coast)"
"44240","Peniche"
"44241","Peniche"
"44242","Basque-Cantabrian Basin"
"44243","Peniche"
"44244","Peniche"
"44245","Peniche"
"44246","Cleveland Basin (Yorkshire Coast)"
"44247","Basque-Cantabrian Basin"
"44248","Basque-Cantabrian Basin"
"44249","Peniche"
"44250","Peniche"
"44251","Peniche"
"44252","Bailey 1"
"44253","Peniche"
"44254","Lusitanian Basin"
"44255","Peniche"
"44256","Peniche"
"44257","Peniche"
"44258","Peniche"
"44259","Grands Causses Basin"
"44260","Cleveland Basin (Yorkshire Coast)"
"44261","Vale Venteiro"
"44262","Vale Venteiro"
"44263","Peniche"
"44264","Peniche"
"44265","Peniche"
"44266","Peniche"
"44267","Peniche"
"44268","Grands Causses Basin"
"44269","Grands Causses Basin"
"44270","Cleveland Basin (Yorkshire Coast)"
"44271","Peniche"
"44272","Peniche"
"44273","Cleveland Basin (Yorkshire Coast)"
"44274","Peniche"
"44275","Peniche"
"44276","Peniche"
"44277","Grands Causses Basin"
"44278","Grands Causses Basin"
"44279","Basque-Cantabrian Basin"
"44280","Peniche"
"44281","Peniche"
"44282","Basque-Cantabrian Basin"
"44283","Peniche"
"44284","Peniche"
"44285","Peniche"
"44286","Peniche"
"44287","Peniche"
"44288","Peniche"
"44289","Lusitanian Basin"
"44290","Peniche"
"44291","Peniche"
"44292","Cleveland Basin (Yorkshire Coast)"
"44293","Peniche"
"44294","Cleveland Basin (Yorkshire Coast)"
"44295","Peniche"
"44296","Basque-Cantabrian Basin"
"44297","Peniche"
"44298","Peniche"
"44299","Peniche"
"44300","Peniche"
"44301","Grands Causses Basin"
"44302","Basque-Cantabrian Basin"
"44303","Basque-Cantabrian Basin"
"44304","Peniche"
"44305","Peniche"
"44306","Lusitanian Basin"
"44307","Peniche"
"44308","Peniche"
"44309","Grands Causses Basin"
"44310","Peniche"
"44311","Peniche"
"44312","Basque-Cantabrian Basin"
"44313","Basque-Cantabrian Basin"
"44314","Basque-Cantabrian Basin"
"44315","Basque-Cantabrian Basin"
"44316","Basque-Cantabrian Basin"
"44317","Basque-Cantabrian Basin"
"44318","Basque-Cantabrian Basin"
"44319","Peniche"
"44320","Peniche"
"44321","Basque-Cantabrian Basin"
"44322","Peniche"
"44323","Basque-Cantabrian Basin"
"44324","Basque-Cantabrian Basin"
"44325","Basque-Cantabrian Basin"
"44326","Basque-Cantabrian Basin"
"44327","Peniche"
"44328","Cleveland Basin (Yorkshire Coast)"
"44329","Peniche"
"44330","Peniche"
"44331","Peniche"
"44332","Peniche"
"44333","Basque-Cantabrian Basin"
"44334","Basque-Cantabrian Basin"
"44335","Peniche"
"44336","Bailey 1"
"44337","Basque-Cantabrian Basin"
"44338","Peniche"
"44339","Peniche"
"44340","Amellago-Ikis"
"44341","Peniche"
"44342","Lusitanian Basin"
"44343","Amellago-Ikis"
"44344","Amellago-Ikis"
"44345","Amellago-Ikis"
"44346","Basque-Cantabrian Basin"
"44347","Amellago-Ikis"
"44348","Grands Causses Basin"
"44349","Basque-Cantabrian Basin"
"44350","Amellago-Ikis"
"44351","Lusitanian Basin"
"44352","Basque-Cantabrian Basin"
"44353","Basque-Cantabrian Basin"
"44354","Amellago-Ikis"
"44355","Amellago-Ikis"
"44356","Basque-Cantabrian Basin"
"44357","Amellago-Ikis"
"44358","Lusitanian Basin"
"44359","Basque-Cantabrian Basin"
"44360","Cleveland Basin (Yorkshire Coast)"
"44361","Cleveland Basin (Yorkshire Coast)"
"44362","Cleveland Basin (Yorkshire Coast)"
"44363","Basque-Cantabrian Basin"
"44364","Basque-Cantabrian Basin"
"44365","Amellago-Ikis"
"44366","Cleveland Basin (Yorkshire Coast)"
"44367","Amellago-Ikis"
"44368","Amellago-Ikis"
"44369","Amellago-Ikis"
"44370","Cleveland Basin (Yorkshire Coast)"
"44371","Cleveland Basin (Yorkshire Coast)"
"44372","Cleveland Basin (Yorkshire Coast)"
"44373","Amellago-Ikis"
"44374","Grands Causses Basin"
"44375","Amellago-Ikis"
"44376","Amellago-Ikis"
"44377","Cleveland Basin (Yorkshire Coast)"
"44378","Amellago-Ikis"
"44379","Amellago-Ikis"
"44380","Basque-Cantabrian Basin"
"44381","Basque-Cantabrian Basin"
"44382","Grands Causses Basin"
"44383","Cleveland Basin (Yorkshire Coast)"
"44384","Cleveland Basin (Yorkshire Coast)"
"44385","Amellago-Ikis"
"44386","Lusitanian Basin"
"44387","Peniche"
"44388","Peniche"
"44389","Bailey 1"
"44390","Amellago-Ikis"
"44391","Cleveland Basin (Yorkshire Coast)"
"44392","Grands Causses Basin"
"44393","Grands Causses Basin"
"44394","Amellago-Ikis"
"44395","Basque-Cantabrian Basin"
"44396","Amellago-Ikis"
"44397","Amellago-Ikis"
"44398","Cleveland Basin (Yorkshire Coast)"
"44399","Cleveland Basin (Yorkshire Coast)"
"44400","Cleveland Basin (Yorkshire Coast)"
"44401","Amellago-Ikis"
"44402","Basque-Cantabrian Basin"
"44403","Basque-Cantabrian Basin"
"44404","Amellago-Ikis"
"44405","Grands Causses Basin"
"44406","Amellago-Ikis"
"44407","Paris Basin (Eastern side)"
"44408","Cleveland Basin (Yorkshire Coast)"
"44409","Amellago-Ikis"
"44410","Amellago-Ikis"
"44411","Amellago-Ikis"
"44412","Amellago-Ikis"
"44413","Grands Causses Basin"
"44414","Amellago-Ikis"
"44415","Amellago-Ikis"
"44416","Amellago-Ikis"
"44417","Lusitanian Basin"
"44418","Amellago-Ikis"
"44419","Amellago-Ikis"
"44420","Amellago-Ikis"
"44421","Amellago-Ikis"
"44422","Amellago-Ikis"
"44423","Bailey 1"
"44424","Amellago-Ikis"
"44425","Amellago-Ikis"
"44426","Grands Causses Basin"
"44427","Grands Causses Basin"
"44428","Basque-Cantabrian Basin"
"44429","Basque-Cantabrian Basin"
"44430","Amellago-Ikis"
"44431","Amellago-Ikis"
"44432","Basque-Cantabrian Basin"
"44433","Amellago-Ikis"
"44434","Amellago-Ikis"
"44435","Basque-Cantabrian Basin"
"44436","Basque-Cantabrian Basin"
"44437","Amellago-Ikis"
"44438","Grands Causses Basin"
"44439","Grands Causses Basin"
"44440","Amellago-Ikis"
"44441","Amellago-Ikis"
"44442","Cleveland Basin (Yorkshire Coast)"
"44443","Amellago-Ikis"
"44444","Grands Causses Basin"
"44445","Basque-Cantabrian Basin"
"44446","Amellago-Ikis"
"44447","Grands Causses Basin"
"44448","Bailey 1"
"44449","Grands Causses Basin"
"44450","Amellago-Ikis"
"44451","Amellago-Ikis"
"44452","Paris Basin (Eastern side)"
"44453","Paris Basin (Eastern side)"
"44454","Paris Basin (Eastern side)"
"44455","Paris Basin (Eastern side)"
"44456","Cleveland Basin (Yorkshire Coast)"
"44457","Amellago-Ikis"
"44458","Cleveland Basin (Yorkshire Coast)"
"44459","Amellago-Ikis"
"44460","Amellago-Ikis"
"44461","Basque-Cantabrian Basin"
"44462","Basque-Cantabrian Basin"
"44463","Amellago-Ikis"
"44464","Cleveland Basin (Yorkshire Coast)"
"44465","Amellago-Ikis"
"44466","Basque-Cantabrian Basin"
"44467","Basque-Cantabrian Basin"
"44468","Amellago-Ikis"
"44469","Amellago-Ikis"
"44470","Cleveland Basin (Yorkshire Coast)"
"44471","Cleveland Basin (Yorkshire Coast)"
"44472","Cleveland Basin (Yorkshire Coast)"
"44473","Peniche"
"44474","Amellago-Ikis"
"44475","Grands Causses Basin"
"44476","Peniche"
"44477","Amellago-Ikis"
"44478","Amellago-Ikis"
"44479","Cleveland Basin (Yorkshire Coast)"
"44480","Cleveland Basin (Yorkshire Coast)"
"44481","Amellago-Ikis"
"44482","Cleveland Basin (Yorkshire Coast)"
"44483","Amellago-Ikis"
"44484","Amellago-Ikis"
"44485","Bailey 1"
"44486","Bailey 1"
"44487","Lusitanian Basin"
"44488","Cleveland Basin (Yorkshire Coast)"
"44489","Basque-Cantabrian Basin"
"44490","Basque-Cantabrian Basin"
"44491","Armendriz 3"
"44492","Amellago-Ikis"
"44493","Amellago-Ikis"
"44494","Amellago-Ikis"
"44495","Amellago-Ikis"
"44496","Amellago-Ikis"
"44497","Amellago-Ikis"
"44498","Paris Basin (Eastern side)"
"44499","Paris Basin (Eastern side)"
"44500","Cleveland Basin (Yorkshire Coast)"
"44501","Amellago-Ikis"
"44502","Amellago-Ikis"
"44503","Grands Causses Basin"
"44504","Amellago-Ikis"
"44505","Amellago-Ikis"
"44506","Grands Causses Basin"
"44507","Lusitanian Basin"
"44508","Amellago-Ikis"
"44509","Amellago-Ikis"
"44510","Amellago-Ikis"
"44511","Armendriz 3"
"44512","Armendriz 3"
"44513","Amellago-Ikis"
"44514","Paris Basin (Eastern side)"
"44515","Paris Basin (Eastern side)"
"44516","Paris Basin (Eastern side)"
"44517","Grands Causses Basin"
"44518","Amellago-Ikis"
"44519","Amellago-Ikis"
"44520","Amellago-Ikis"
"44521","Lusitanian Basin"
"44522","Armendriz 3"
"44523","Paris Basin (Eastern side)"
"44524","Amellago-Ikis"
"44525","Amellago-Ikis"
"44526","Basque-Cantabrian Basin"
"44527","Grands Causses Basin"
"44528","Lusitanian Basin"
"44529","Amellago-Ikis"
"44530","Grands Causses Basin"
"44531","Amellago-Ikis"
"44532","Amellago-Ikis"
"44533","Grands Causses Basin"
"44534","Amellago-Ikis"
"44535","Amellago-Ikis"
"44536","Armendriz 3"
"44537","Amellago-Ikis"
"44538","Cleveland Basin (Yorkshire Coast)"
"44539","Amellago-Ikis"
"44540","Peniche"
"44541","Peniche"
"44542","Amellago-Ikis"
"44543","Grands Causses Basin"
"44544","Armendriz 3"
"44545","Amellago-Ikis"
"44546","Paris Basin (Eastern side)"
"44547","Paris Basin (Eastern side)"
"44548","Peniche"
"44549","Armendriz 3"
"44550","Bailey 2"
"44551","Amellago-Ikis"
"44552","Amellago-Ikis"
"44553","Amellago-Ikis"
"44554","Armendriz 3"
"44555","Peniche"
"44556","Amellago-Ikis"
"44557","Armendriz 3"
"44558","Amellago-Ikis"
"44559","Cleveland Basin (Yorkshire Coast)"
"44560","Grands Causses Basin"
"44561","Amellago-Ikis"
"44562","Bailey 2"
"44563","Paris Basin (Eastern side)"
"44564","Paris Basin (Eastern side)"
"44565","Paris Basin (Eastern side)"
"44566","Paris Basin (Eastern side)"
"44567","Paris Basin (Eastern side)"
"44568","Amellago-Ikis"
"44569","Armendriz 3"
"44570","Cleveland Basin (Yorkshire Coast)"
"44571","Armendriz 3"
"44572","Grands Causses Basin"
"44573","Cleveland Basin (Yorkshire Coast)"
"44574","Amellago-Ikis"
"44575","Bailey 2"
"44576","Cleveland Basin (Yorkshire Coast)"
"44577","Bailey 2"
"44578","Amellago-Ikis"
"44579","Amellago-Ikis"
"44580","Grands Causses Basin"
"44581","Cleveland Basin (Yorkshire Coast)"
"44582","Armendriz 3"
"44583","Bailey 2"
"44584","Amellago-Ikis"
"44585","Amellago-Ikis"
"44586","Cleveland Basin (Yorkshire Coast)"
"44587","Amellago-Ikis"
"44588","Amellago-Ikis"
"44589","Armendriz 3"
"44590","Peniche"
"44591","Armendriz 3"
"44592","Bailey 2"
"44593","Bailey 2"
"44594","Armendriz 3"
"44595","Paris Basin (Eastern side)"
"44596","Grands Causses Basin"
"44597","Amellago-Ikis"
"44598","Bailey 2"
"44599","Basque-Cantabrian Basin"
"44600","Cleveland Basin (Yorkshire Coast)"
"44601","Cleveland Basin (Yorkshire Coast)"
"44602","Amellago-Ikis"
"44603","Armendriz 2"
"44604","Armendriz 2"
"44605","Armendriz 2"
"44606","Armendriz 3"
"44607","Armendriz 3"
"44608","Paris Basin (Eastern side)"
"44609","Paris Basin (Eastern side)"
"44610","Paris Basin (Eastern side)"
"44611","Armendriz 2"
"44612","Cleveland Basin (Yorkshire Coast)"
"44613","Cleveland Basin (Yorkshire Coast)"
"44614","Amellago-Ikis"
"44615","Cleveland Basin (Yorkshire Coast)"
"44616","Armendriz 3"
"44617","Cleveland Basin (Yorkshire Coast)"
"44618","Amellago-Ikis"
"44619","Armendriz 3"
"44620","Armendriz 3"
"44621","Basque-Cantabrian Basin"
"44622","Basque-Cantabrian Basin"
"44623","Basque-Cantabrian Basin"
"44624","Armendriz 2"
"44625","Armendriz 3"
